fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2026-03-14,116.8,15.9,35.9,46.0,10.0,88.5,35.2,,,,,123.7,,,,,,,,,355.0,,,,,,,,,,20.0,27.0,23.5,,,,49.639,0.0,0.0,0.0,49.639,,,,,
2026-03-15,115.6,15.0,35.6,44.2,11.0,88.0,33.9,,,,,121.9,,,,,,,,,359.5,,,,,,,,,,19.0,32.0,25.5,,,,44.963,0.0,0.0,0.0,44.963,,,,,
2026-03-16,127.5,16.8,36.3,54.6,9.8,85.8,32.4,,,,,118.2,,,,,,,,,363.3,,,,,,,,,,24.0,29.0,26.5,,,,59.653,0.0,0.0,0.0,59.653,,,,,
2026-03-17,127.3,19.7,37.1,50.3,11.799999999999999,,,,,,,,,,,,,,,,354.6,,,,,,,,,,21.0,28.0,24.5,,,,56.662,0.0,0.0,0.0,56.662,,,,,
2026-03-18,126.2,19.7,37.4,48.7,11.6,,,,,,,,,,,,,,,,342.2,,,,,,,,,,16.0,26.0,21.0,,,,51.25,0.0,0.0,0.0,51.25,,,,,
2026-03-19,126.1,21.3,38.1,46.9,11.0,87.7,33.1,,,,,120.8,,,,,,,,,334.4,,,,,,,,,,18.0,25.0,21.5,,,,51.093,0.0,0.0,0.0,51.093,,,,,
2026-03-20,127.9,21.6,37.3,49.0,10.7,88.7,34.4,,,,,123.1,,,,,,,,,330.3,,,,,,,,,,20.0,27.0,23.5,,,,51.587,0.0,0.0,0.0,51.587,,,,,
2026-03-21,113.5,19.9,36.0,38.3,10.299999999999999,88.9,37.4,,,,,126.3,,,,,,,,,329.8,,,,,,,,,,19.0,24.0,21.5,,,,43.739,0.0,0.0,0.0,43.739,,,,,
2026-03-22,110.8,20.1,36.1,35.4,10.799999999999999,86.2,35.7,,,,,121.9,,,,,,,,,340.1,,,,,,,,,,13.0,24.0,18.5,,,,38.738,0.0,0.0,0.0,38.738,,,,,
2026-03-23,111.3,22.6,35.7,33.5,10.899999999999999,85.9,29.6,,,,,115.5,,,,,,,,,351.4,,,,,,,,,,17.0,23.0,20.0,,,,40.594,0.0,0.0,0.0,40.594,,,,,
2026-03-24,111.7,21.5,36.0,34.9,10.7,88.9,33.5,,,,,122.4,,,,,,,,,354.0,,,,,,,,,,10.0,23.0,16.5,,,,39.527,0.0,0.0,0.0,39.527,,,,,
2026-03-25,126.5,24.4,37.9,43.6,10.899999999999999,90.5,33.3,,,,,123.8,,,,,,,,,354.4,,,,,,,,,,12.0,25.0,18.5,,,,45.162,0.0,0.0,0.0,45.162,,,,,
2026-03-26,121.1,23.3,37.9,43.3,8.1,87.2,32.6,,,,,119.8,,,,,,,,,351.7,,,,,,,,,,15.0,27.0,21.0,,,,49.327,0.0,0.0,0.0,49.327,,,,,
2026-03-27,123.7,22.0,38.3,45.2,9.4,85.8,34.2,,,,,120.0,,,,,,,,,344.8,,,,,,,,,,20.0,27.0,23.5,,,,52.477,0.097,0.0,0.0,52.477,,,,,
2026-03-28,116.0,17.3,38.0,41.8,10.1,91.6,35.3,,,,,126.9,,,,,,,,,335.5,,,,,,,,,,21.0,27.0,24.0,,,,50.204,0.107,0.0,0.0,50.204,,,,,
2026-03-29,122.1,16.2,37.8,49.7,10.1,92.0,35.0,,,,,127.0,,,,,,,,,338.0,,,,,,,,,,21.0,29.0,25.0,,,,49.078,0.142,0.0,0.0,49.078,,,,,
2026-03-30,127.0,18.8,38.5,50.7,10.3,91.5,35.3,,,,,126.8,,,,,,,,,350.3,,,,,,,,,,21.0,29.0,25.0,,,,53.83,8.23,1.31,0.0,63.37,,,,,
2026-03-31,127.7,18.8,37.9,50.4,11.8,89.9,34.6,,,,,124.5,,,,,,,,,352.3,,,,,,,,,,22.0,29.0,25.5,,,,55.31,13.89,1.18,1.05,71.43,,,,,
2026-04-01,131.6,18.5,36.7,54.4,11.0,69.3,34.3,22.8,20.9,1.9,0.0,126.4,217.8,,215.0,235.0,124.89,,110.0,142.0,342.69,,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,24.5,0.0,13.0,6.5,58.69,10.51,0.8,1.8,71.8,,,,,
2026-04-02,122.3,18.0,36.5,49.5,11.4,67.4,34.0,19.5,19.5,0.0,0.0,120.9,216.66,-1.13,215.0,235.0,126.04,1.15,110.0,142.0,342.7,,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,23.0,0.0,15.0,7.5,58.02,0.11,0.0,1.76,59.89,,,,,
2026-04-03,116.8,18.1,34.9,44.8,10.8,65.9,32.1,19.1,19.1,0.0,0.0,117.1,215.09,-1.58,215.0,235.0,129.32,3.28,110.0,142.0,344.41,,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,24.0,3.0,13.0,8.0,50.21,0.13,0.0,1.81,52.15,,,,,
2026-04-04,111.3,21.6,34.7,36.1,8.5,65.3,32.6,20.1,20.1,0.0,0.0,118.0,220.23,5.15,215.0,235.0,132.94,3.62,110.0,142.0,353.17,,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,16.5,0.0,17.0,8.5,42.33,0.12,0.01,1.9,44.35,,,,,
2026-04-05,105.8,23.8,33.5,29.0,8.9,52.7,33.2,20.2,20.2,0.0,0.0,106.1,220.85,0.62,215.0,235.0,134.45,1.51,110.0,142.0,355.3,2.13,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,15.5,4.0,17.0,10.5,33.26,0.07,0.0,2.02,35.35,,,,,
2026-04-06,120.3,28.2,37.2,37.3,10.9,66.8,32.0,20.2,20.2,0.0,0.0,119.0,225.25,4.4,215.0,235.0,130.12,-4.33,110.0,142.0,355.37,0.07,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,16.0,1.0,17.0,9.0,41.06,0.39,0.0,1.92,43.37,,,,,
2026-04-07,125.6,29.4,37.9,39.3,11.2,70.0,33.4,20.9,20.9,0.0,0.0,124.3,227.73,2.48,215.0,235.0,127.75,-2.37,110.0,142.0,355.48,0.11,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,17.5,5.0,17.0,11.0,44.13,0.14,0.0,2.02,46.29,,,,,
2026-04-08,126.8,28.3,39.2,39.4,11.3,69.9,34.9,20.8,20.8,0.0,0.0,125.6,228.5,0.77,215.0,235.0,127.13,-0.62,110.0,142.0,355.63,0.15,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,16.5,2.0,18.0,10.0,43.41,0.73,0.0,1.29,45.43,,,,,
2026-04-09,125.3,27.9,37.7,37.2,11.2,70.0,35.9,20.5,20.5,0.0,0.0,126.4,226.87,-1.63,215.0,235.0,130.64,3.5,110.0,142.0,357.51,1.87,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,16.5,2.0,19.0,10.5,44.04,0.02,0.0,0.0,44.06,,,,,
2026-04-10,124.2,27.8,38.2,35.1,10.8,71.3,33.3,20.3,20.3,0.0,0.0,124.9,229.32,2.45,215.0,235.0,130.56,-0.08,110.0,142.0,359.88,2.37,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,16.0,3.0,20.0,11.5,39.45,0.79,0.0,0.0,40.24,,,,,
2026-04-11,110.0,22.3,37.7,27.2,11.5,71.6,34.1,16.0,16.0,0.0,0.0,121.7,235.81,6.49,215.0,235.0,134.07,3.52,110.0,142.0,369.88,10.01,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,16.5,6.0,14.0,10.0,30.95,0.09,0.0,0.0,31.04,,,,,
2026-04-12,108.2,21.6,37.7,27.2,11.5,71.6,34.1,13.0,13.0,0.0,0.0,118.7,235.83,-235.81,215.0,235.0,134.07,-134.07,110.0,142.0,369.9,-369.88,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,17.5,3.0,13.0,8.0,32.19,0.04,0.0,0.0,32.23,,,,,
2026-04-13,119.7,25.9,38.7,34.5,9.8,62.9,31.8,16.0,16.0,0.0,0.0,110.7,235.47,-4.98,215.0,235.0,136.17,2.1,110.0,142.0,371.6,-5.1,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,19.0,2.0,18.0,10.0,40.34,0.11,0.0,0.0,40.44,,,,,
2026-04-14,116.54,23.39,36.98,35.59,10.58,62.9,31.8,17.0,17.0,0.0,0.0,111.7,230.5,-4.67,215.0,235.0,136.01,-0.16,110.0,142.0,366.5,-8.3,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,21.0,4.0,14.0,9.0,40.59,0.11,0.0,0.0,40.7,,,,,
2026-04-15,117.05,23.91,36.97,35.6,10.56,62.9,31.8,17.0,17.0,0.0,0.0,111.7,225.8,-5.78,215.0,235.0,132.41,-3.6,110.0,142.0,358.2,-6.5,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,21.0,1.0,18.0,9.5,40.6,0.11,0.0,0.0,40.71,,,,,
2026-04-16,117.63,24.3,36.99,35.59,10.75,62.9,31.8,17.0,17.0,0.0,0.0,111.7,220.0,-2.67,215.0,235.0,131.69,-0.72,110.0,142.0,351.7,-3.5,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,22.0,9.0,16.0,12.5,40.59,0.11,0.0,0.0,40.7,,,,,
2026-04-17,118.0,24.75,37.02,35.31,10.92,62.9,31.8,17.0,17.0,0.0,0.0,111.7,216.02,-0.66,215.0,235.0,,,110.0,142.0,348.2,,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,20.5,7.0,17.0,12.0,40.31,0.12,0.0,0.0,40.43,,,,,
2026-04-18,116.3,25.23,37.18,32.98,10.92,62.9,31.8,17.0,17.0,0.0,0.0,111.7,216.08,0.06,215.0,235.0,,,110.0,142.0,347.9,,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,18.5,2.0,13.0,7.5,37.98,0.06,0.0,0.0,38.04,,,,,
2026-04-19,112.71,25.48,37.35,28.98,10.89,62.9,31.8,17.0,17.0,0.0,0.0,111.7,216.1,1.73,215.0,235.0,133.15,1.46,110.0,142.0,349.2,5.9,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,19.0,2.0,9.0,5.5,33.98,0.01,0.0,0.0,34.0,,,,,
2026-04-20,143.9,32.1,39.5,40.5,5.9,70.3,28.9,0.0,0.0,0.0,0.0,120.1,217.8,-4.81,215.0,235.0,137.33,4.18,110.0,142.0,355.1,-7.9,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,16.0,1.0,12.0,6.5,43.158,0.207,0.0,0.0,43.158,,,,,
2026-04-21,145.9,33.8,39.2,39.9,6.0,71.0,29.6,0.0,0.0,0.0,0.0,122.2,213.0,-2.75,215.0,235.0,134.2,-3.13,110.0,142.0,347.2,-8.1,325.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,14.0,1.0,16.0,8.5,47.065,0.0,0.0,0.0,47.065,,,,,
2026-04-22,143.6,34.7,35.6,34.8,10.7,70.9,36.6,21.5,21.5,0.6,0.0,129.0,214.63,4.37,215.0,235.0,128.79,-5.41,110.0,142.0,339.1,1.9,312.0,368.0,78.36,,,13.07,,,12.0,21.0,16.2,,,,42.698,0.433,0.0,0.0,42.698,,,,,
2026-04-23,139.1,34.3,35.7,34.3,9.600000000000001,71.4,34.8,19.8,19.8,0.6,0.0,126.0,218.97,4.35,215.0,235.0,126.33,-2.46,110.0,142.0,341.0,2.9,312.0,368.0,81.4,,,13.07,,,12.0,22.0,17.7,,,,39.269,0.0,0.0,0.0,39.269,,,,,
2026-04-24,119.5,35.5,34.9,34.4,6.0,85.8,28.5,,,,,114.3,213.96,-5.01,215.0,235.0,,,110.0,142.0,343.8,,312.0,368.0,,,,,,,12.0,24.0,18.0,,,,41.19,0.0,0.009,0.0,41.19,,,,,
2026-04-25,112.6,33.7,34.3,30.1,6.0,80.6,36.4,,,,,117.0,212.08,-1.88,215.0,235.0,,,110.0,142.0,335.5,,312.0,368.0,,,,,,,14.0,23.0,18.5,,,,35.938,0.0,0.0,0.518,35.938,,,,,
2026-04-26,137.4,40.3,32.8,27.7,9.6,69.8,37.8,16.2,16.2,2.0,0.0,123.8,211.96,-0.12,215.0,235.0,128.64,2.31,110.0,142.0,340.7,1.2,312.0,368.0,75.88,,,12.45,,,12.0,17.0,13.4,,,,29.436,0.0,0.0,1.687,29.436,,,,,
2026-04-27,156.2,50.0,36.5,34.7,5.7,73.6,31.4,24.5,24.5,1.8,0.0,129.5,208.76,-3.2,215.0,235.0,129.95,1.31,110.0,142.0,341.9,-10.6,312.0,368.0,74.8,,,12.33,,,7.0,18.0,11.8,,,,38.573,0.0,0.0,1.988,38.573,,,,,
2026-04-28,151.4,47.3,35.2,29.1,11.2,72.6,38.2,21.8,21.8,2.3,0.0,132.6,208.16,-0.6,215.0,235.0,122.63,-7.32,110.0,142.0,331.3,-2.6,312.0,368.0,72.87,,,14.41,,,10.0,20.0,15.8,,,,35.385,1.26,0.0,2.08,35.385,,,,,
2026-04-29,143.4,42.8,33.9,29.3,9.2,67.2,40.7,21.0,21.0,3.7,0.0,129.0,204.96,-3.2,215.0,235.0,124.75,2.12,110.0,142.0,328.7,0.9,312.0,368.0,72.25,,,14.19,,,12.0,23.0,16.0,,,,33.666,0.079,0.0,1.985,33.666,NORMAL,,,,
2026-04-30,126.5,42.3,35.4,30.0,9.8,,,,,,,,205.66,0.7,215.0,235.0,126.26,1.51,110.0,142.0,329.7,,312.0,368.0,,,,,,,8.0,23.0,15.5,,,,34.743,0.0,0.0,2.074,34.743,NORMAL,,,,
2026-05-01,117.0,40.6,33.6,25.1,9.1,,,,,,,,215.07,9.42,215.0,235.0,137.25,10.99,110.0,142.0,331.9,,312.0,368.0,,,,,,,13.0,25.0,19.0,,,,28.197,0.0,0.0,1.904,28.197,NORMAL,,,,
2026-05-02,123.4,41.7,34.4,29.8,8.6,,,,,,,,218.94,1.37,215.0,235.0,138.94,1.69,110.0,142.0,352.3,,312.0,368.0,,,,,,,13.0,18.0,15.5,,,,34.902,0.0,0.0,1.889,34.902,NORMAL,,,,
2026-05-03,139.9,49.3,32.1,30.3,9.6,73.3,37.3,22.3,22.3,3.5,0.0,132.9,224.72,5.78,215.0,235.0,137.96,-0.98,110.0,142.0,355.3,7.3,312.0,368.0,82.64,,,17.47,,,5.0,18.0,11.1,,,,35.057,0.0,0.0,1.865,35.057,NORMAL,,,,
2026-05-04,150.3,44.1,34.5,35.2,10.0,70.2,41.2,22.2,22.2,3.5,0.0,133.6,223.04,-1.69,215.0,235.0,137.77,-0.19,110.0,142.0,362.6,-1.8,312.0,368.0,80.97,,,15.56,,,10.0,21.0,16.7,,,,37.45,0.0,0.0,1.902,37.45,NORMAL,,,,
2026-05-05,147.9,39.0,35.7,34.7,10.6,71.4,39.4,22.9,22.9,2.7,0.0,133.8,225.59,2.55,215.0,235.0,137.06,-0.71,110.0,142.0,360.8,1.8,312.0,368.0,85.15,,,15.85,,,13.0,24.0,20.3,,,,38.99,0.032,0.0,2.021,38.99,NORMAL,,,,
2026-05-06,140.8,36.9,33.8,34.3,11.8,74.1,36.8,19.7,19.7,0.1,0.0,130.6,232.47,6.89,215.0,235.0,136.23,-0.83,110.0,142.0,362.6,6.0,312.0,368.0,88.22,,,17.56,,,19.0,23.0,22.1,,,,38.264,0.088,0.0,2.078,38.264,NORMAL,,,,
2026-05-07,145.7,45.9,34.5,31.1,9.9,74.2,38.4,20.6,20.6,1.1,0.0,133.2,232.79,0.32,215.0,235.0,139.4,3.17,110.0,142.0,368.7,3.5,312.0,368.0,85.49,,,17.5,,,15.0,20.0,13.9,,,,36.157,0.0,0.0,1.97,36.157,ALERTA,,,,
2026-05-08,136.5,52.8,34.5,30.6,9.6,97.2,36.5,,,,,133.7,228.64,-4.15,215.0,235.0,134.67,-4.73,110.0,142.0,372.2,,312.0,368.0,,,,,,,7.0,13.0,10.0,,,,35.281,0.0,0.0,1.928,35.281,NORMAL,,,,
2026-05-09,135.2,54.4,33.4,29.0,9.6,97.6,34.2,,,,,131.8,225.16,-3.48,215.0,235.0,128.27,-6.4,110.0,142.0,363.3,,312.0,368.0,,,,,,,6.0,13.0,9.5,,,,34.727,0.0,0.548,1.789,34.727,NORMAL,,,,
2026-05-10,154.3,62.4,32.3,27.0,6.7,74.3,36.4,23.3,23.3,1.5,0.0,134.0,223.88,-1.28,215.0,235.0,125.44,-2.83,110.0,142.0,353.4,-4.1,312.0,368.0,79.12,,,13.55,,,3.0,15.0,10.3,,,,32.033,0.0,0.169,1.875,32.033,ALERTA,,,,
2026-05-11,152.8,60.4,34.0,25.1,7.5,72.1,39.5,23.1,23.1,1.9,0.0,134.7,222.94,-0.94,215.0,235.0,124.13,-1.31,110.0,142.0,349.3,-2.3,312.0,368.0,77.9,,,13.16,,,4.0,16.0,12.9,,,,29.941,0.0,0.47,2.155,29.941,ALERTA,,,,
2026-05-12,152.0,57.9,34.0,26.4,8.6,72.6,41.6,23.1,23.1,1.3,0.0,137.4,223.0,0.06,215.0,235.0,125.24,1.11,110.0,142.0,347.0,1.2,312.0,368.0,79.44,,,13.94,,,9.0,21.0,15.5,,,,30.305,6.448,0.977,2.104,30.305,ALERTA,,,,
2026-05-13,156.1,60.7,34.5,26.6,8.2,74.6,41.4,22.7,22.7,1.3,0.0,138.8,221.29,-1.71,215.0,235.0,125.58,0.34,110.0,142.0,348.2,-1.4,312.0,368.0,79.06,,,14.03,,,9.0,16.0,12.6,,,,30.802,0.0,1.06,2.26,30.802,ALERTA,,,,
2026-05-14,156.3,60.3,34.3,27.8,8.0,74.4,39.5,23.5,23.5,1.1,0.0,137.4,221.09,-0.2,215.0,235.0,123.74,-1.84,110.0,142.0,346.8,-2.0,312.0,368.0,79.02,,,13.34,,,10.0,18.0,12.2,,,,32.044,6.065,1.456,2.143,32.044,ALERTA,,,,
2026-05-15,132.9,56.5,34.6,24.6,8.1,98.3,39.1,,,,,137.4,221.88,0.79,215.0,235.0,123.06,-0.68,110.0,142.0,345.0,,312.0,368.0,,,,,,,8.0,19.0,13.5,,,,30.256,0.0,0.7,0.437,30.256,ALERTA,,,,
2026-05-16,133.2,58.4,34.2,25.0,6.7,96.7,38.7,,,,,135.4,223.58,1.7,215.0,235.0,125.11,2.05,110.0,142.0,344.9,,312.0,368.0,,,,,,,12.0,17.0,14.5,,,,30.355,0.0,1.248,0.231,30.355,ALERTA,,,,
2026-05-17,156.7,65.4,31.8,26.2,6.5,75.0,40.3,23.1,23.1,1.4,6.1,144.5,223.69,0.11,215.0,235.0,129.53,4.42,110.0,142.0,348.7,4.5,312.0,368.0,83.37,,,14.0,,,9.0,15.0,11.1,,,,30.736,0.0,1.246,1.186,30.736,NORMAL,,,,
2026-05-18,169.4,69.1,34.8,29.9,5.9,75.6,36.6,23.3,23.3,1.3,10.1,145.6,220.59,-3.09,215.0,235.0,125.0,-4.53,110.0,142.0,353.2,-7.6,312.0,368.0,81.22,,,13.69,,,3.0,17.0,10.7,,,,33.758,0.0,1.036,2.322,33.758,ALERTA,,,,
2026-05-19,163.7,65.9,33.9,30.1,6.199999999999999,73.0,37.2,22.8,22.8,1.2,10.6,143.5,218.19,-2.41,215.0,235.0,123.1,-1.9,110.0,142.0,345.6,-4.3,312.0,368.0,81.27,,,14.01,,,6.0,19.0,12.3,,,,34.442,0.0,1.213,2.184,34.442,ALERTA,,,,
2026-05-20,167.7,68.2,33.3,31.0,7.7,73.1,39.0,23.7,23.7,1.8,7.6,143.5,212.35,-5.83,215.0,235.0,121.78,-1.32,110.0,142.0,341.3,-7.2,312.0,368.0,78.2,,,13.16,,,8.0,15.0,11.5,,,,35.144,0.653,2.248,2.273,35.144,ALERTA,,,,
2026-05-21,167.8,71.1,32.8,30.7,4.3,76.6,42.1,23.9,23.9,2.0,8.5,151.1,211.41,-0.94,215.0,235.0,123.56,1.78,110.0,142.0,334.1,0.9,312.0,368.0,71.68,,,12.62,,,6.0,13.0,8.4,,,,35.638,10.031,3.02,2.315,35.638,ALERTA,,,,
2026-05-22,146.5,66.9,32.9,29.8,7.1,100.9,34.4,,,,,135.3,214.64,3.23,215.0,235.0,121.0,-2.56,110.0,142.0,335.0,,312.0,368.0,,,,,,,5.0,13.0,9.0,,,,34.422,10.156,2.109,2.292,34.422,ALERTA,,,,
2026-05-23,142.1,63.8,32.1,29.8,6.6,101.4,35.2,,,,,136.6,218.66,4.02,215.0,235.0,124.39,3.39,110.0,142.0,335.6,,312.0,368.0,,,,,,,10.0,15.0,12.5,,,,34.269,2.505,1.903,2.27,34.269,ALERTA,,,,
2026-05-24,138.0,60.6,31.8,29.8,6.6,98.4,39.6,,,,,138.0,220.0,1.34,215.0,235.0,126.54,2.15,110.0,142.0,343.0,,312.0,368.0,,,,,,,9.0,16.0,12.5,,,,35.632,0.413,0.956,2.214,35.632,ALERTA,,,,
2026-05-25,160.7,62.0,30.8,32.6,7.1000000000000005,73.7,41.4,24.4,24.4,2.0,3.0,142.6,219.25,-0.75,215.0,235.0,126.55,0.01,110.0,142.0,346.5,-0.8,312.0,368.0,80.18,,,13.37,,,9.0,17.0,12.7,,,,36.557,0.541,0.588,2.217,36.557,ALERTA,,,,
2026-05-26,164.5,66.5,33.0,31.6,4.3999999999999995,76.5,40.5,24.1,24.1,3.8,3.0,144.1,216.32,-2.93,215.0,235.0,126.45,-0.1,110.0,142.0,345.8,-3.0,312.0,368.0,75.9,,,13.77,,,,,12.1,,,,37.153,5.884,0.612,2.275,37.153,ALERTA,,,,
2026-05-27,162.4,67.6,32.7,27.1,7.0,76.5,42.5,24.2,24.2,3.5,0.0,143.2,216.94,0.62,215.0,235.0,124.66,-1.79,110.0,142.0,342.7,-1.2,312.0,368.0,75.38,,,12.96,,,9.0,16.0,13.3,,,,32.301,12.35,1.16,2.117,32.301,ALERTA,,,,
2026-05-28,157.5,66.7,32.5,25.8,4.7,76.9,40.8,24.2,24.2,4.1,0.0,142.0,218.22,1.28,215.0,235.0,125.62,0.96,110.0,142.0,341.6,2.2,312.0,368.0,76.8,,,13.33,,,11.0,16.0,13.8,,,,30.614,14.879,1.494,2.314,30.614,ALERTA,,,,
2026-05-29,135.7,62.2,32.7,25.3,5.3999999999999995,96.4,37.8,,,,,134.2,217.5,-0.72,215.0,235.0,125.93,0.31,110.0,142.0,343.8,,312.0,368.0,,,,,,,12.0,16.0,14.0,,,,30.473,12.602,1.488,2.287,30.473,ALERTA,,,,
2026-05-30,130.4,58.6,32.2,22.5,7.1,96.9,37.7,,,,,134.6,217.82,0.32,215.0,235.0,125.03,-0.9,110.0,142.0,343.4,,312.0,368.0,,,,,,,10.0,16.0,13.0,,,,29.351,7.193,1.739,2.287,29.351,ALERTA,,,,
2026-05-31,151.0,59.9,30.3,25.1,8.2,72.5,39.7,23.9,23.9,0.6,3.0,139.1,219.56,1.75,215.0,235.0,129.57,4.54,110.0,142.0,342.8,6.3,312.0,368.0,81.81,,,15.04,,,3.0,18.0,12.0,,,,29.425,5.83,1.238,2.162,29.425,NORMAL,,,,
2026-06-01,169.0,66.6,33.1,35.9,9.3,73.2,42.1,24.0,24.0,0.3,16.0,155.3,220.68,1.11,215.0,235.0,132.59,3.02,110.0,142.0,349.1,4.1,312.0,368.0,83.89,,,15.89,,,10.0,15.0,11.9,,,,39.731,2.779,0.827,2.059,39.731,NORMAL,,,,
2026-06-02,174.1,63.0,33.9,37.8,8.3,72.1,40.4,23.9,23.9,1.0,16.0,152.5,219.98,-0.7,215.0,235.0,130.34,-2.25,110.0,142.0,353.2,-2.9,312.0,368.0,83.73,,,15.63,,,10.0,15.0,14.1,,,,43.629,0.413,0.578,1.99,43.629,NORMAL,,,,
2026-06-03,169.5,59.3,34.4,38.6,8.5,74.6,38.6,23.7,23.7,0.1,12.0,149.0,219.97,,215.0,235.0,124.73,-5.61,110.0,142.0,350.3,-1.6,312.0,368.0,84.85,,,13.98,,,13.0,18.0,14.0,,,,42.187,0.055,0.632,1.971,42.187,ALERTA,,,,
2026-06-04,171.5,57.9,35.7,41.2,8.4,76.5,42.2,23.5,23.5,1.9,12.0,154.2,224.94,0.96,215.0,235.0,125.49,0.76,110.0,142.0,348.7,1.7,312.0,368.0,84.48,,,14.85,,,13.0,18.0,15.3,,,,47.764,0.032,1.142,2.071,47.764,ALERTA,,,,
2026-06-05,152.8,57.9,36.9,40.0,8.0,96.9,39.0,,,,,135.9,226.45,1.52,215.0,235.0,125.89,0.4,110.0,142.0,350.4,,312.0,368.0,,,,,,,15.0,18.0,16.5,,,,47.087,0.022,1.152,2.181,47.087,ALERTA,,,,
2026-06-06,143.6,54.1,33.9,37.7,7.8999999999999995,93.5,40.1,,,,,133.6,228.57,2.11,215.0,235.0,128.43,2.54,110.0,142.0,352.3,,312.0,368.0,,,,,,,14.0,18.0,16.0,,,,45.963,0.03,0.601,2.101,45.963,NORMAL,,,,
2026-06-07,161.8,56.7,31.9,38.1,8.700000000000001,75.3,39.4,19.4,19.4,1.0,11.0,145.2,228.14,-0.42,215.0,235.0,130.82,2.39,110.0,142.0,357.0,2.0,312.0,368.0,85.77,,,15.64,,,13.0,16.0,15.7,,,,42.043,0.039,0.381,2.002,42.043,NORMAL,,,,
2026-06-08,176.9,65.3,33.4,42.8,6.7,75.7,41.1,22.2,22.2,1.8,12.0,151.0,228.12,,215.0,235.0,130.31,-0.51,110.0,142.0,358.9,-7.4,312.0,368.0,78.98,,,14.72,,,12.0,14.0,14.5,,,,47.747,0.082,1.173,2.149,47.747,NORMAL,,,,
2026-06-09,177.6,68.2,33.9,40.8,6.5,75.7,40.6,23.3,23.3,1.3,17.0,156.6,221.34,0.06,215.0,235.0,127.53,-2.78,110.0,142.0,351.6,-2.7,312.0,368.0,79.09,,,14.58,,,7.0,16.0,11.7,,,,46.969,0.118,1.268,2.045,46.969,NORMAL,,,,
2026-06-10,173.6,67.2,33.0,38.5,6.0,73.2,39.6,23.6,23.6,1.1,17.0,153.5,218.91,-2.42,215.0,235.0,128.07,0.54,110.0,142.0,348.9,-1.9,312.0,368.0,83.27,,,15.52,,,9.0,15.0,12.4,,,,44.039,0.074,1.226,1.818,44.039,NORMAL,,,,
2026-06-11,167.5,64.5,32.5,34.8,5.6,73.8,38.0,22.9,22.9,0.5,17.0,151.7,222.99,4.08,215.0,235.0,127.44,-0.63,110.0,142.0,347.0,3.5,312.0,368.0,86.44,,,15.76,,,12.0,17.0,13.5,,,,42.165,0.688,1.159,1.892,42.165,NORMAL,,,,
2026-06-12,147.9,64.7,32.7,35.5,5.0,96.0,38.5,,,,,134.5,222.39,-0.6,215.0,235.0,128.28,0.84,110.0,142.0,350.4,,312.0,368.0,,,,,,,7.0,17.0,12.0,,,,40.402,1.112,0.507,1.927,40.402,NORMAL,,,,
